# n, config_file, trace_file, graph_file, save_dir, Sample Rate (kS/s), Duration (ms), Trigger Channel, Trigger Level (V), Trigger Edge, channels
# 9, Z:/Tweezer/Code/Python 3.5/PyDex/monitor/dqconfig 01.07.2020.dat, DAQtrace.csv, 184MHz.csv, Z:\Tweezer\Code\Python 3.5\PyDex\monitor\AWG_power_calibration, 20.0, 200.0, /Dev2/PFI0, 1.0, rising, [[Dev2/ai1, 940 tweezer, 1.0, 0.0, 5.0, 1, 1]]
# name, start index, end index, [channels]; ...
# Slice0, 200, 3799, ['Dev2/ai1']
# Run, Slice0//Dev2/ai1 mean, Slice0//Dev2/ai1 stdv
126.0,0.7480821400767533,0.0005842761625743362
219.0,1.7409638459844772,0.0010067182466668401
7.0,0.004090465450362279,0.00040493845603332127
103.0,0.5287528966002327,0.0004360654191757698
204.0,1.6127024795680653,0.0009545743691834025
157.0,1.1072772566964604,0.0005292329424322659
72.0,0.27508372824818295,0.00043037864580705836
225.0,1.8072779683020943,0.0013600741631341713
107.0,0.5740113161219554,0.0007342808523563817
147.0,0.98532407588318,0.0013776023169215865
93.0,0.4381270255580452,0.00040694458619582226
188.0,1.4414059398625456,0.0007839528534168172
44.0,0.10326188103102131,0.0004142809933130587
23.0,0.030376236756048832,0.0004228336634814463
31.0,0.053734991689438516,0.0004189740141708484
161.0,1.1307585006218597,0.0010187304415843353
29.0,0.0474877631620989,0.00041925778168376326
25.0,0.03551643841103617,0.0004142537315702983
101.0,0.503596631740553,0.0004692213047134117
116.0,0.6419703225148735,0.0004665037209260151
190.0,1.4553885955185983,0.0012538351808056359
91.0,0.419996339122015,0.0005584360954017599
151.0,1.0260245395133187,0.0005474760342906725
250.0,1.9943664400877787,0.0024671672752534335
52.0,0.1455563610889963,0.0004258178992875124
64.0,0.2167338082737241,0.000446336127000276
89.0,0.39858850877641977,0.00044455457310625673
66.0,0.22825872127641825,0.00046818042946988143
159.0,1.1107313448534413,0.0012828774058147923
149.0,1.0028513677299848,0.0006951968273487054
239.0,1.9207009277923732,0.0015423132142305407
19.0,0.02148948115400808,0.0004132736914149173
83.0,0.35126043316104627,0.0004209806847293972
120.0,0.6887732787577702,0.0004624076484110898
54.0,0.1541022265361008,0.0004208672644352231
200.0,1.5634032658498376,0.0009783247045784106
194.0,1.5203100744247495,0.0009701747451698099
42.0,0.09492701535624529,0.0004248790117733132
13.0,0.0105645581905155,0.0004070090969808919
198.0,1.5445814064575845,0.0022901285211139014
235.0,1.8983316654724862,0.002581676487799603
221.0,1.805283225175615,0.0008075581279329846
210.0,1.7226140814721638,0.0012995940087073225
112.0,0.6258180417472831,0.000530553461701882
68.0,0.2474950127140176,0.00047922790448380115
85.0,0.36852398529703667,0.000432860188593748
237.0,1.9020370458445293,0.0016376152781188823
155.0,1.0893677361785103,0.0006976596990793205
233.0,1.9014974970231455,0.0008679916660629976
97.0,0.48421169633621464,0.00046937736938034005
165.0,1.2063218835752794,0.0006081767523089658
56.0,0.16842819628049083,0.0004760454172689281
70.0,0.2586246278942933,0.0004333876948529923
227.0,1.8175335058850262,0.0012436703298279478
142.0,0.9472720640763393,0.00052917877655155
173.0,1.3014318869270751,0.0008670249152624706
247.0,2.0085596312293403,0.0016872913720073475
87.0,0.39372070711446566,0.00046471092542766285
163.0,1.1856657919967015,0.0007367920380217202
48.0,0.12419316079648643,0.00042535764750343614
212.0,1.7057777604310957,0.0011434045508706336
124.0,0.7459752070022334,0.0004992676180979477
128.0,0.7869215738984238,0.0004865611127594147
122.0,0.7189529442864079,0.0006769427953968061
81.0,0.3360759234674592,0.0004505025898123525
177.0,1.330624229600147,0.0008438100648704831
145.0,0.9659320774486633,0.0007109522597158641
138.0,0.897593400416235,0.0006514272854726532
223.0,1.8002352619112112,0.0018642521461017221
130.0,0.813210851573001,0.0004244964679144135
50.0,0.1342726238574641,0.00042838936889990297
245.0,1.9666877248399106,0.00044717943466513653
202.0,1.6237806113852098,0.0010742017171435298
208.0,1.6957693481218887,0.0007378433940997453
99.0,0.5039325850502295,0.00044373357770060445
37.0,0.07773227737896017,0.0004218676957702366
179.0,1.3549953503430543,0.0017326684542149332
105.0,0.5539564374968553,0.0006321769530671327
206.0,1.6485803013626152,0.0009577132788441411
62.0,0.20632209461733242,0.00043471996805090075
114.0,0.633249067419548,0.0005401765682719243
153.0,1.0528729959402714,0.0009016078647249965
11.0,0.007905142696468264,0.00041836034637369004
243.0,1.9459885394778171,0.002421385456585319
229.0,1.8695444230857745,0.0014534032910130318
192.0,1.5291700249514841,0.0006246739258451954
75.0,0.2946929159868754,0.0005953061298204167
109.0,0.5952987255936804,0.0004925243936191789
231.0,1.8664174088359062,0.001287227195708467
184.0,1.427143841338418,0.0017978532880158448
169.0,1.2659214356872988,0.0010451016737175593
196.0,1.5662906084957164,0.00042998415286391945
175.0,1.3377199569271938,0.0008333999540246446
241.0,1.976322430801311,0.0013168595679104696
186.0,1.4645683585179972,0.0011669330211835302
33.0,0.06300332950319147,0.00041984956078378944
167.0,1.2270531411162564,0.0007552858379602454
95.0,0.4595077907886697,0.000554855724168558
132.0,0.8280838824624042,0.0006483513787693415
5.0,0.002722055432692208,0.00042236546079437484
182.0,1.3749309458503078,0.001186219244053235
217.0,1.7471827571571688,0.002199531797193508
60.0,0.19444604955302996,0.0004505559707137105
171.0,1.2719689737485957,0.0009038686213719107
15.0,0.013872608269750265,0.00043108264024388124
77.0,0.3023922703264514,0.0005050617778159702
58.0,0.17742907086666043,0.00042529051121460845
35.0,0.0683724530543363,0.0004108373075045815
134.0,0.8360502976462486,0.0005791611996783873
21.0,0.025465231223830053,0.0004133798661045413
40.0,0.08420673617315352,0.0004089822145600777
214.0,1.6991822503254586,0.002228480209722928
46.0,0.11317743646366762,0.00041704846347990284
140.0,0.913207699805488,0.0008304578822817445
118.0,0.6732155900183505,0.0005953595269574701
27.0,0.04158554041273654,0.00041311515627274825
17.0,0.017058722185643284,0.0004083160656558627
136.0,0.8583200230536815,0.0007180954361956143
79.0,0.3169692929028723,0.0004247890891607948
9.0,0.005664617035522806,0.00041190761158637186
