# n, config_file, trace_file, graph_file, save_dir, Sample Rate (kS/s), Duration (ms), Trigger Channel, Trigger Level (V), Trigger Edge, channels
# 9, Z:/Tweezer/Code/Python 3.5/PyDex/monitor/dqconfig 01.07.2020.dat, DAQtrace.csv, 144MHz.csv, Z:\Tweezer\Code\Python 3.5\PyDex\monitor\AWG_power_calibration, 20.0, 200.0, /Dev2/PFI0, 1.0, rising, [[Dev2/ai1, 940 tweezer, 1.0, 0.0, 5.0, 1, 1]]
# name, start index, end index, [channels]; ...
# Slice0, 200, 3799, ['Dev2/ai1']
# Run, Slice0//Dev2/ai1 mean, Slice0//Dev2/ai1 stdv
126.0,0.997999561534422,0.0005196016802418863
219.0,1.874667872877689,0.0025338646229716715
7.0,0.005115332773279582,0.00041497476344270974
103.0,0.717356296676143,0.0004928876363872704
204.0,1.8253730769420964,0.0012689036272250575
157.0,1.4280179258298722,0.0006699120456436321
72.0,0.37682977532329537,0.0004849085215694921
225.0,1.914305438093762,0.0005225327085298299
107.0,0.7741072884643034,0.00042697651450431917
147.0,1.2899248206176468,0.0007302502437794467
93.0,0.5963361667858509,0.00048573926323460583
188.0,1.7216942752536357,0.0004231120712710119
44.0,0.1430945487091701,0.00041799747903553235
23.0,0.04173481735235421,0.0004170033175528815
31.0,0.07436351054587836,0.0004375565069652652
161.0,1.4538311265498491,0.0012451782937036929
29.0,0.06565286948846857,0.0004222757212005477
25.0,0.048841405541529194,0.0004084046135847889
101.0,0.6845570814592803,0.0007221454303246379
116.0,0.867120059136023,0.0004885277485098845
190.0,1.727850685826514,0.0013089078160579365
91.0,0.5729219366236146,0.00048607819047925084
151.0,1.3463375821943522,0.0008637752657160722
250.0,1.9903392760810175,0.0008358318608323247
52.0,0.20052799974461336,0.0004254105446315445
64.0,0.29879846714193087,0.000488486076436882
89.0,0.5454494753516224,0.0005858824150143289
66.0,0.31509873577349673,0.00042061460991577927
159.0,1.4332654047154538,0.001493763469396224
149.0,1.318969073373442,0.000617943512945517
239.0,1.9768190481747359,0.0013643245345247535
19.0,0.02940797121078993,0.0004189298463764745
83.0,0.4819664602809174,0.0005795407919756295
120.0,0.9232538472256192,0.0007314813940631204
54.0,0.21253256480144334,0.0004164156630638294
200.0,1.8007305072005082,0.0014550035685806937
194.0,1.7844434666303681,0.002631680432500796
42.0,0.13099977817734673,0.00040585836717276484
13.0,0.014209750118265438,0.0004063728894912403
198.0,1.7854150745247446,0.0006488583951369149
235.0,1.9590445636792027,0.0017799683632304364
221.0,1.9275134353618582,0.0006765611718984955
210.0,1.8935697735359989,0.0010904518896904022
112.0,0.8416456068939214,0.0005198007503679394
68.0,0.3390397916740933,0.0005009947892023992
85.0,0.5031759128573173,0.00042459258910736966
237.0,1.9509277829958793,0.0018829932541161653
155.0,1.4075775260648764,0.0007339662896040863
233.0,1.9788552159953805,0.0014045423325204877
97.0,0.6598557723153727,0.0007728837902758174
165.0,1.5354655118488867,0.0005810546314336238
56.0,0.23315075368447108,0.0004181538771798648
70.0,0.3568925875600887,0.0004220285561503011
227.0,1.9309540482934335,0.002308521477025137
142.0,1.2522715440236019,0.0006266189181008466
173.0,1.622873424467939,0.0003401782464734249
247.0,2.007651528116518,0.0014963656443490235
87.0,0.5348323350681149,0.0005163915909813909
163.0,1.5105274385249874,0.0006841547185045914
48.0,0.17132000864179414,0.0004415735611402833
212.0,1.8779535834382395,0.0015248451948070706
124.0,1.0000140950644154,0.00060997182940571
128.0,1.0510660785794843,0.0005766639235697382
122.0,0.9691760787208892,0.000492129125916402
81.0,0.4622463038402326,0.0004682789218963073
177.0,1.654193503985982,0.000782195079889837
145.0,1.276474360431865,0.0008122534228833943
138.0,1.199388330184024,0.0004988855267168176
223.0,1.9310847177854298,0.0016427439345334928
130.0,1.0900662530880951,0.0007368191960893704
50.0,0.18574199135947667,0.00045311929659480924
245.0,1.982265837147376,0.0007419114056011249
202.0,1.8501768605983904,0.0011212155362239978
208.0,1.8946435218136128,0.0009469210307112949
99.0,0.6840777946024085,0.0004907207489301909
