# n, config_file, trace_file, graph_file, save_dir, Sample Rate (kS/s), Duration (ms), Trigger Channel, Trigger Level (V), Trigger Edge, channels
# 9, Z:/Tweezer/Code/Python 3.5/PyDex/monitor/dqconfig 01.07.2020.dat, DAQtrace.csv, 206MHz.csv, Z:\Tweezer\Code\Python 3.5\PyDex\monitor\AWG_power_calibration, 20.0, 200.0, /Dev2/PFI0, 1.0, rising, [[Dev2/ai1, 940 tweezer, 1.0, 0.0, 5.0, 1, 1]]
# name, start index, end index, [channels]; ...
# Slice0, 200, 3799, ['Dev2/ai1']
# Run, Slice0//Dev2/ai1 mean, Slice0//Dev2/ai1 stdv
126.0,0.22453406674412005,0.0004976080308213537
219.0,0.5370096308576865,0.0014000398175580413
7.0,0.002012887114179695,0.0004057515301277782
103.0,0.15873040642730846,0.000566083444268293
204.0,0.4937262431239531,0.0011810516686280076
157.0,0.33897697189630693,0.000676563308924933
72.0,0.08346789531216184,0.00043664836849935276
225.0,0.563465590492942,0.0008786384224429962
107.0,0.17612709235054744,0.0005260037008861662
147.0,0.30102107100508085,0.0005218330852679882
93.0,0.13280486339501119,0.0005505804687035082
188.0,0.44128429137718905,0.0011010142372909829
44.0,0.03187449258476585,0.00040555038717363903
23.0,0.009758782773359122,0.00041501911265244925
31.0,0.01658839696176012,0.00041387123538513457
161.0,0.3366807124191713,0.0006466165017431986
29.0,0.01483479300032462,0.0004010283991082596
25.0,0.011088833423823849,0.00041912754386139883
101.0,0.14854180867303973,0.0006171124997487779
116.0,0.19007458929636337,0.0005236304323083752
190.0,0.4419701883588151,0.0011779946665256707
91.0,0.12692422028904926,0.0005557971280238424
151.0,0.31039443069010336,0.000872141032062539
250.0,0.6335434609850223,0.0014129620231498965
52.0,0.04511775742217672,0.0004187821268655629
64.0,0.06564125651963472,0.0004196367812130325
89.0,0.1191212650299617,0.0006264070822475293
66.0,0.06779130168790005,0.0004574078077321791
159.0,0.3323623784970347,0.0005779231970600873
149.0,0.3022716600167912,0.0010391410036888389
239.0,0.6088124362903414,0.0015909951612061402
19.0,0.0073061146947935255,0.0004241120568228896
83.0,0.10559572206837793,0.0004273623943810183
120.0,0.20606267732237835,0.0007896950002265306
54.0,0.046147059642611184,0.00040634367031428274
200.0,0.473333311015103,0.0012817649640270519
194.0,0.46686031225228275,0.0006532395089899762
42.0,0.029339985052257354,0.00041248179332578584
13.0,0.00407533201515058,0.00042386504343010033
198.0,0.4663661207594815,0.0008565100222481048
235.0,0.5981547864344141,0.0011645002558238287
221.0,0.5732742578732316,0.0007821210507543094
210.0,0.5456280134271585,0.000983615674298709
112.0,0.19340499707892958,0.0005098662143419354
68.0,0.07518830566023868,0.00047406377608066327
85.0,0.1101184249219736,0.00044117975748267537
237.0,0.5907498676350069,0.0009327587785691423
155.0,0.3336256778201848,0.0007599223109706866
233.0,0.6017706743299049,0.0008284737817257478
97.0,0.14824723244094756,0.0006939704177899169
165.0,0.36944931975089523,0.0010308528851078209
56.0,0.05093567186027782,0.0004387547222843192
70.0,0.07703732805742623,0.0004688597340810118
227.0,0.559255840870666,0.001804434416817945
142.0,0.28787020389118145,0.0006244989815180733
173.0,0.39747316044171244,0.000766465729561537
247.0,0.6380012443355579,0.0012896548694062277
87.0,0.12008358698925532,0.0004511406221601564
163.0,0.3595055977812207,0.0007646262415066484
48.0,0.03750207316374354,0.00041877146250578597
212.0,0.5195169691884742,0.00138479319741571
124.0,0.22456200188165654,0.0004933158410095761
128.0,0.2371916559586818,0.0005867047845438172
122.0,0.2151489121461946,0.0005769389029367677
81.0,0.09985635497357219,0.0004449255379553003
177.0,0.3993882494244589,0.0006787010640480812
145.0,0.29084650785056054,0.0005971021783945095
138.0,0.2703808407294461,0.0005779213571970155
223.0,0.5607799754231247,0.0015582606968897385
130.0,0.2485980163321414,0.0008128310256462324
50.0,0.04103415300343185,0.00043307331864991534
245.0,0.6164337499377276,0.0011804459974835602
202.0,0.5045049584155771,0.0006012432821261028
208.0,0.5313297427343376,0.0009042641885379971
99.0,0.1540108315508085,0.0006611786940812834
37.0,0.023841244442019675,0.00042230797365108144
179.0,0.4073084342565265,0.0006160636111477249
105.0,0.1656208751399093,0.0004402280617861636
206.0,0.5023876936096716,0.0016864793769388786
62.0,0.06228094797878231,0.0004021285746129974
114.0,0.1882259324873672,0.0005282031872470419
153.0,0.3149293875567274,0.0006143598456810125
11.0,0.0032501254527605287,0.0004034991842971482
243.0,0.6015715163460639,0.001989803417030789
229.0,0.587634389399502,0.002635800147092438
192.0,0.4749174761785314,0.0007915949248082761
75.0,0.08957581408279583,0.0004383207276393622
109.0,0.17790447110623708,0.00042493696799310597
231.0,0.5777162671482746,0.0018261078822705867
184.0,0.4379042759206094,0.0011321245248206674
169.0,0.3872723981706838,0.0009137540492914538
196.0,0.48375494981391853,0.0006946291223606834
175.0,0.41221336095738226,0.0006196865861310062
241.0,0.6294855024460104,0.001505576400227345
186.0,0.4581792025374208,0.0007506209370215531
33.0,0.019871895224571456,0.00040787184571942106
167.0,0.3685534292117652,0.0006107562497555493
95.0,0.1363016473649697,0.00045705407320706176
132.0,0.2457329044293881,0.0005784895249904896
5.0,0.0016470786095807923,0.0004119333564951646
182.0,0.4081820133079334,0.000871942790532705
217.0,0.5352352230294087,0.0010878786512781037
60.0,0.058563289193433524,0.0004136902262112583
171.0,0.38302511338741935,0.0007839923521784036
15.0,0.004845994202593957,0.0004084665272457813
77.0,0.08915852444386665,0.00044823551155861633
58.0,0.05240306647178453,0.000404035704033114
35.0,0.020534885997792848,0.0004079438378235941
134.0,0.24427506512409466,0.0005226906228660615
21.0,0.008225276574404928,0.00041526298567117555
40.0,0.025018817740087695,0.00045184217731513674
214.0,0.507803409109356,0.0018415499059365103
46.0,0.03413047175587522,0.0004221453697126998
140.0,0.2704962846347205,0.0009239188973306904
118.0,0.19899449332223904,0.0004995847968246619
27.0,0.012935569731224434,0.0004274792281222133
17.0,0.005795011468370773,0.00042847236014512114
136.0,0.2502994079879193,0.000735728186585777
79.0,0.09269051296400015,0.00040688183416791454
9.0,0.0024772686892335894,0.00040881816434667584
