# n, config_file, trace_file, graph_file, save_dir, Sample Rate (kS/s), Duration (ms), Trigger Channel, Trigger Level (V), Trigger Edge, channels
# 9, Z:/Tweezer/Code/Python 3.5/PyDex/monitor/dqconfig 01.07.2020.dat, DAQtrace.csv, 205MHz.csv, Z:\Tweezer\Code\Python 3.5\PyDex\monitor\AWG_power_calibration, 20.0, 200.0, /Dev2/PFI0, 1.0, rising, [[Dev2/ai1, 940 tweezer, 1.0, 0.0, 5.0, 1, 1]]
# name, start index, end index, [channels]; ...
# Slice0, 200, 3799, ['Dev2/ai1']
# Run, Slice0//Dev2/ai1 mean, Slice0//Dev2/ai1 stdv
126.0,0.2472590956710188,0.000590599164797535
219.0,0.5858724173374296,0.0012573334583484263
7.0,0.002092989163942784,0.0004195971013177575
103.0,0.17623787276780617,0.00048218837935845983
204.0,0.5414122288550633,0.0007150848175333621
157.0,0.3753659006841201,0.0007872821763792356
72.0,0.09270509775584565,0.00041806686030359093
225.0,0.6149557470844466,0.001684850037892797
107.0,0.19498445244918253,0.0004927931359970491
147.0,0.33385322806207796,0.0006426238046173178
93.0,0.14762054356731766,0.0005406818835383202
188.0,0.4868197235589949,0.0006920127138526298
44.0,0.03524755703934104,0.0004304483139305671
23.0,0.010752331660738274,0.0004263575690961362
31.0,0.018324855794196307,0.0004156425614561842
161.0,0.3724621546062524,0.0010409527444505738
29.0,0.016374380010990168,0.00042448159907021443
25.0,0.012397761274312495,0.0004134017364739423
101.0,0.1656553025660256,0.0005229697150587204
116.0,0.21334172365283174,0.0006735819952602754
190.0,0.48819005457584885,0.0008285463961675019
91.0,0.14169701469697127,0.0005065316120476912
151.0,0.3448613197205852,0.0006088181432733466
250.0,0.6871737965975905,0.001946631710479147
52.0,0.05007539776804525,0.0004249460773384321
64.0,0.07321195209072272,0.0004351909023110428
89.0,0.13282054547571298,0.0004320492575036419
66.0,0.07589916566270681,0.00044581606058112153
159.0,0.3682104807593876,0.000609664372415305
149.0,0.3364039670666293,0.0007446720962356522
239.0,0.6622602532635697,0.0008098671368844451
19.0,0.008191534957446454,0.00040999548973531656
83.0,0.11808574478850602,0.00041618433366181416
120.0,0.23022085608627466,0.0008408449224355757
54.0,0.051775234634725976,0.0004360162503998831
200.0,0.5252192144528669,0.0019485217803597787
194.0,0.519092455501628,0.0011964540141357455
42.0,0.03269343547223089,0.00042695389696855227
13.0,0.0042664430701487245,0.000423246090595273
198.0,0.5163597943870175,0.0012351791691153915
235.0,0.6556923366130663,0.0007417191667564864
221.0,0.631912020464808,0.001796921475873212
210.0,0.6040527157988305,0.0009227576315194502
112.0,0.2159662092229088,0.0005117842031019106
68.0,0.08422246397367916,0.00045748515215450264
85.0,0.12220587999036205,0.00043667589814205967
237.0,0.6476983554625912,0.0018880701031430218
155.0,0.37230163040608827,0.0008221202886552263
233.0,0.66485305650622,0.0010239692941772902
97.0,0.1663988983933091,0.00047676956123179985
165.0,0.41176827318252046,0.0008056096635268506
56.0,0.05715418802175767,0.0004707460939056624
70.0,0.08632294830974374,0.00045043089601415896
227.0,0.6160765365780134,0.0015928931749471854
142.0,0.32110689414898336,0.0010386508326908346
173.0,0.44366938588950605,0.0007125320181658513
247.0,0.7029353987764135,0.001956469322003248
87.0,0.13573992711828284,0.0005005329770051448
163.0,0.40457376195621436,0.0004839950497459635
48.0,0.04241637059567416,0.00043372034485497006
212.0,0.5775807062175897,0.0009447897559690924
124.0,0.25290295374002836,0.000526362111839815
128.0,0.265918396600393,0.0006241177190726373
122.0,0.24189138859345558,0.0005096709468286478
81.0,0.11249931221317547,0.00046617667835546653
177.0,0.4462714235676615,0.0016087952207009901
145.0,0.3265493088158725,0.0006069767930911156
138.0,0.30359407571571734,0.0008505142352258855
223.0,0.6194120214888476,0.0014869632088832367
130.0,0.2800800033369019,0.0007264345246355809
50.0,0.04601008147651956,0.0004162619267939395
245.0,0.6794304540694903,0.0014932054684395604
202.0,0.5639831909082976,0.0014817441643116649
208.0,0.594035974362036,0.0011240028944005482
99.0,0.17414287471756745,0.000567772820136307
37.0,0.026817090491985517,0.0004148565512405439
179.0,0.4555533902179934,0.001128265989314717
105.0,0.1866671884480793,0.0005141302152878084
206.0,0.559886370615136,0.0013691410796824494
62.0,0.07030578376809572,0.0004354447425039445
114.0,0.21284936114452555,0.0005356107799785232
153.0,0.3546020430717824,0.0006019295892148731
11.0,0.0035396724170776435,0.0004250000303328484
243.0,0.6690879075486851,0.003044919156369198
229.0,0.6526439297613198,0.0014064846158504034
192.0,0.5341113704495025,0.001733417695003018
75.0,0.1019549190790621,0.0005002323816977351
109.0,0.2018265492653247,0.000586795297137875
231.0,0.6417466126639846,0.0008121821253135214
184.0,0.49262790259417083,0.0008088382120998537
169.0,0.438417075579879,0.00046535554626058807
196.0,0.5438341286898378,0.0007991472492698414
175.0,0.46466605447811427,0.001302014906341808
241.0,0.703651288682566,0.0009165364385231061
186.0,0.5152477834207505,0.0008583992195058078
33.0,0.02257789977088121,0.00041645582587833147
167.0,0.4197864826338463,0.000596151524245682
95.0,0.15643250148423316,0.0004363820790772356
132.0,0.2793227827527048,0.0007948011265179312
5.0,0.0016874039565419462,0.00041507633037063087
182.0,0.4607990712209865,0.0009583968242504642
217.0,0.599785769637855,0.0008501011525610629
60.0,0.06678504250943766,0.00044480321303695295
171.0,0.4324779539360241,0.0006834953268418457
15.0,0.0053963300327706035,0.00041746464206399354
77.0,0.10113812501013478,0.00041215076619825265
58.0,0.05923931028164691,0.00041922580303389606
35.0,0.023309151025484438,0.00042079938152561895
134.0,0.27820601726700966,0.0004927852465695525
21.0,0.009235010464248634,0.00041128715661931114
40.0,0.02845703367822545,0.0004359361610955024
214.0,0.5724547657804541,0.0009181410717071643
46.0,0.0389837325120548,0.00041780383505679954
140.0,0.3080876098961969,0.0006954060722080522
118.0,0.22729854807595937,0.0004849590135560015
27.0,0.01467774360378229,0.0004064846312553878
17.0,0.0064319873585323185,0.0004195229284169579
136.0,0.2857719594415967,0.0006854889817085331
79.0,0.10606014939437589,0.00043204419570214446
9.0,0.0027393377242553936,0.00041964231895435166
