# DDS,0,1,2,High field imaging,4
0.0,0.0,0.0,0.0,0.0,0.0
0.005025126,0.005025126,0.005025126,0.005025126,0.0036526714649821814,0.005025126
0.010050251,0.010050251,0.010050251,0.010050251,0.005436752355757218,0.010050251
0.015075377,0.015075377,0.015075377,0.015075377,0.007220833601564398,0.015075377
0.020100503,0.020100503,0.020100503,0.020100503,0.009068766481122809,0.020100503
0.025125628,0.025125628,0.025125628,0.025125628,0.014045413176442655,0.025125628
0.030150754,0.030150754,0.030150754,0.030150754,0.01902206086211531,0.030150754
0.035175879,0.035175879,0.035175879,0.035175879,0.023998707557435155,0.035175879
0.040201005,0.040201005,0.040201005,0.040201005,0.02909930191551955,0.040201005
0.045226131,0.045226131,0.045226131,0.045226131,0.03717461702812048,0.045226131
0.050251256,0.050251256,0.050251256,0.050251256,0.04524993053373381,0.050251256
0.055276382,0.055276382,0.055276382,0.055276382,0.05332524564633473,0.055276382
0.060301508,0.060301508,0.060301508,0.060301508,0.06158084712687261,0.060301508
0.065326633,0.065326633,0.065326633,0.065326633,0.0726609284485281,0.065326633
0.070351759,0.070351759,0.070351759,0.070351759,0.08374101197512007,0.070351759
0.075376884,0.075376884,0.075376884,0.075376884,0.09482109329677557,0.075376884
0.08040201,0.08040201,0.08040201,0.08040201,0.10611151057049047,0.08040201
0.085427136,0.085427136,0.085427136,0.085427136,0.11982076645932459,0.085427136
0.090452261,0.090452261,0.090452261,0.090452261,0.133530019620017,0.090452261
0.095477387,0.095477387,0.095477387,0.095477387,0.14723927550885108,0.095477387
0.100502513,0.100502513,0.100502513,0.100502513,0.16122795231920814,0.100502513
0.105527638,0.105527638,0.105527638,0.105527638,0.17773141191489433,0.105527638
0.110552764,0.110552764,0.110552764,0.110552764,0.19423487479476934,0.110552764
0.115577889,0.115577889,0.115577889,0.115577889,0.21073833439045553,0.115577889
0.120603015,0.120603015,0.120603015,0.120603015,0.22724179727033053,0.120603015
0.125628141,0.125628141,0.125628141,0.125628141,0.24374526015020556,0.125628141
0.130653266,0.130653266,0.130653266,0.130653266,0.2602487197458917,0.130653266
0.135678392,0.135678392,0.135678392,0.135678392,0.2780564682927705,0.135678392
0.140703518,0.140703518,0.140703518,0.140703518,0.2970069963582821,0.140703518
0.145728643,0.145728643,0.145728643,0.145728643,0.315957520652639,0.145728643
0.150753769,0.150753769,0.150753769,0.150753769,0.3349080487181507,0.150753769
0.155778894,0.155778894,0.155778894,0.155778894,0.35385857301250756,0.155778894
0.16080402,0.16080402,0.16080402,0.16080402,0.3728091010780192,0.16080402
0.165829146,0.165829146,0.165829146,0.165829146,0.3917596291435309,0.165829146
0.170854271,0.170854271,0.170854271,0.170854271,0.41118551335476405,0.170854271
0.175879397,0.175879397,0.175879397,0.175879397,0.43062813250411786,0.175879397
0.180904523,0.180904523,0.180904523,0.180904523,0.4500707516534717,0.180904523
0.185929648,0.185929648,0.185929648,0.185929648,0.4695133669337445,0.185929648
0.190954774,0.190954774,0.190954774,0.190954774,0.48895598608309826,0.190954774
0.195979899,0.195979899,0.195979899,0.195979899,0.5083986013633711,0.195979899
0.201005025,0.201005025,0.201005025,0.201005025,0.5278452375819976,0.201005025
0.206030151,0.206030151,0.206030151,0.206030151,0.5473079420817124,0.206030151
0.211055276,0.211055276,0.211055276,0.211055276,0.5667706427083492,0.211055276
0.216080402,0.216080402,0.216080402,0.216080402,0.586233347208064,0.216080402
0.221105528,0.221105528,0.221105528,0.221105528,0.6056960517077785,0.221105528
0.226130653,0.226130653,0.226130653,0.226130653,0.6251587523344153,0.226130653
0.231155779,0.231155779,0.231155779,0.231155779,0.6446214568341301,0.231155779
0.236180905,0.236180905,0.236180905,0.236180905,0.6628953997396199,0.236180905
0.24120603,0.24120603,0.24120603,0.24120603,0.6804801204812302,0.24120603
0.246231156,0.246231156,0.246231156,0.246231156,0.6980648447222004,0.246231156
0.251256281,0.251256281,0.251256281,0.251256281,0.715649565463811,0.251256281
0.256281407,0.256281407,0.256281407,0.256281407,0.7332342897047812,0.256281407
0.261306533,0.261306533,0.261306533,0.261306533,0.7508190139457515,0.261306533
0.266331658,0.266331658,0.266331658,0.266331658,0.7681873252860909,0.266331658
0.271356784,0.271356784,0.271356784,0.271356784,0.7824931160806436,0.271356784
0.27638191,0.27638191,0.27638191,0.27638191,0.7967989068751966,0.27638191
0.281407035,0.281407035,0.281407035,0.281407035,0.8111046948228975,0.281407035
0.286432161,0.286432161,0.286432161,0.286432161,0.8254104856174503,0.286432161
0.291457286,0.291457286,0.291457286,0.291457286,0.8397162735651511,0.291457286
0.296482412,0.296482412,0.296482412,0.296482412,0.8540220643597038,0.296482412
0.301507538,0.301507538,0.301507538,0.301507538,0.8675573307988139,0.301507538
0.306532663,0.306532663,0.306532663,0.306532663,0.8792947050802286,0.306532663
0.311557789,0.311557789,0.311557789,0.311557789,0.8910320816973811,0.311557789
0.316582915,0.316582915,0.316582915,0.316582915,0.9027694583145337,0.316582915
0.32160804,0.32160804,0.32160804,0.32160804,0.9134551638603335,0.32160804
0.326633166,0.326633166,0.326633166,0.326633166,0.9219060750246834,0.326633166
0.331658291,0.331658291,0.331658291,0.331658291,0.930356984507302,0.331658291
0.336683417,0.336683417,0.336683417,0.336683417,0.9388078956716518,0.336683417
0.341708543,0.341708543,0.341708543,0.341708543,0.9465564421534569,0.341708543
0.346733668,0.346733668,0.346733668,0.346733668,0.9529415737625465,0.346733668
0.351758794,0.351758794,0.351758794,0.351758794,0.9593267066422775,0.351758794
