# n, config_file, trace_file, graph_file, save_dir, Sample Rate (kS/s), Duration (ms), Trigger Channel, Trigger Level (V), Trigger Edge, channels
# 220, Z:/Tweezer/Code/Python 3.5/PyDex/monitor/DEoptimiseConfig.dat, DAQtrace.csv, 219MHz.csv, Z:\Tweezer\Code\Python 3.5\PyDex\awg\AWG_power_calibration, 200.0, 300.0, /Dev2/PFI0, 1.0, rising, [[Dev2/ai1, 940 tweezer, 1.0, 0.0, 5.0, 1, 1]]
# name, start index, end index, [channels]; ...
# Slice0, 24000, 37999, ['Dev2/ai1']; Slice1, 4000, 18000, ['Dev2/ai1']
# Run, Slice0//Dev2/ai1 mean, Slice1//Dev2/ai1 mean, Slice0//Dev2/ai1 stdv, Slice1//Dev2/ai1 stdv
58.0,0.022995638758539577,0.5599361395659702,0.001774003481897875,0.001842722712142813
206.0,0.04746330800136955,0.5586336524743458,0.0017662824732350255,0.0018463501411943417
68.0,0.02395902659225971,0.5613427833078594,0.0017945802725690208,0.0019107747546497462
201.0,0.04654311412766352,0.5607690753309645,0.0017687648918412436,0.001815834966049483
64.0,0.023787332314096184,0.5616916022718266,0.0017531369509802275,0.0018198881203860256
6.0,0.020254667289117075,0.5604731340873468,0.0018097804177605661,0.0019223689730117443
145.0,0.03608650454140499,0.5589973072932668,0.001804154459987255,0.0018613725940717098
114.0,0.030558498967721833,0.5602408859255916,0.0017898519011309095,0.0018057082036791058
118.0,0.03115357412635026,0.5606924038133682,0.001834445251637254,0.001924220389591581
218.0,0.04960731152688996,0.5610461367134201,0.001812991815200757,0.0018100255967582037
112.0,0.030281535545424114,0.5605911391003501,0.0017766126501094221,0.0018182217374658458
8.0,0.020177696429284738,0.560585743174928,0.0017817129502513123,0.0018677170976849162
31.0,0.021027973425594933,0.5596232111492836,0.0017827017668114226,0.0018386990837834648
120.0,0.03134559567219977,0.560004358642935,0.0017852055945253252,0.0019166851373121686
222.0,0.049950817655007,0.5590630576455886,0.0018050528698996492,0.0018244595194765202
199.0,0.04625208973595156,0.5596337796395868,0.0017917899100187477,0.001805071801305737
226.0,0.0511140217186671,0.5594342832185104,0.001780660785604554,0.0017588549420906804
203.0,0.047233794461018254,0.5593432813451094,0.0018019400732110524,0.0017982308442651973
212.0,0.04888198431188276,0.5614731789650987,0.0018003170621174634,0.001821403451459448
51.0,0.022309931502693958,0.5613649665573484,0.0017949005802022698,0.0018494505216496964
185.0,0.04419603779735185,0.5610996374922451,0.0017829384819569325,0.0018498263784769303
137.0,0.034698560154071585,0.5594561255493238,0.0017670097934978164,0.0018256609449154005
20.0,0.020552381216550144,0.558888001593645,0.0017898030456642176,0.001811387375307031
4.0,0.020114574916207877,0.558100102413451,0.0018067457073179772,0.0019459748138982247
183.0,0.042989169498991245,0.5577561268527725,0.0017980302886224735,0.0018384034368618418
77.0,0.025161874099082205,0.5586773959145755,0.0017680410922521561,0.001841521761065536
87.0,0.026460209208033218,0.5584078465081928,0.0017888157318623826,0.0018451940779113062
174.0,0.041200311203052904,0.5572722334145368,0.0017782943106197826,0.0018246918371124673
139.0,0.034896330707667296,0.5579422451392698,0.0017702870516823333,0.0017716591260294753
197.0,0.045753642570476635,0.5587343176391557,0.0017665819314912686,0.0018006068557516821
164.0,0.03976001439939314,0.5593302911540036,0.001817583517910268,0.0018315197931612413
33.0,0.021117935395872225,0.5581756571269124,0.0017675597962850083,0.0018425974799220195
158.0,0.03845253259800632,0.5562492646777022,0.0017813489620478685,0.0018100402023766358
181.0,0.04300912055304312,0.5589841054969903,0.0018071925989213077,0.0018221555122006768
160.0,0.03895033314490791,0.5582031775229108,0.001804502587686253,0.0018413953994792067
210.0,0.04853877210050658,0.5583218996413016,0.0017913070086982331,0.0018270367269956965
191.0,0.04509892586445471,0.5585475645374299,0.0017997875012590015,0.0018174683013925089
133.0,0.034299927045108806,0.5606681750491375,0.0017959394059890623,0.0018498418364962677
189.0,0.04437497418085162,0.5585179398481369,0.0018069340436347957,0.0018583623557382645
116.0,0.0309315260679777,0.55842597399705,0.0018110625332772806,0.0019348167398246857
