# n, config_file, trace_file, graph_file, save_dir, Sample Rate (kS/s), Duration (ms), Trigger Channel, Trigger Level (V), Trigger Edge, channels
# 220, Z:/Tweezer/Code/Python 3.5/PyDex/monitor/DEoptimiseConfig.dat, DAQtrace.csv, 207MHz.csv, Z:\Tweezer\Code\Python 3.5\PyDex\awg\AWG_power_calibration, 200.0, 300.0, /Dev2/PFI0, 1.0, rising, [[Dev2/ai1, 940 tweezer, 1.0, 0.0, 5.0, 1, 1]]
# name, start index, end index, [channels]; ...
# Slice0, 24000, 37999, ['Dev2/ai1']; Slice1, 4000, 18000, ['Dev2/ai1']
# Run, Slice0//Dev2/ai1 mean, Slice1//Dev2/ai1 mean, Slice0//Dev2/ai1 stdv, Slice1//Dev2/ai1 stdv
58.0,0.036708431915928014,0.5545204994779854,0.00176635544849228,0.0018496204757740297
206.0,0.1763002849710685,0.5545052874355597,0.001798269249559173,0.0019508828014298864
68.0,0.04236338593716163,0.5533167966309521,0.001744784803771813,0.0018011071727833071
201.0,0.16887463593955812,0.5512196390278521,0.001976586481506302,0.001771028424206189
64.0,0.0400079976533625,0.5521658539473453,0.0017483780905030854,0.0017878356449182744
6.0,0.019959022533985668,0.5501909334583868,0.0017385761956477343,0.0017868233552339318
145.0,0.1097263049842031,0.5501897813871865,0.001760047319241231,0.0017977634236380122
114.0,0.07892507428828141,0.5504403568812504,0.0017634147703402643,0.001748455640157724
118.0,0.08268324396794088,0.5508212222283665,0.0017907116888133897,0.0018430998511750202
218.0,0.1842369373904787,0.548046705528916,0.0018090702357149335,0.0017972133798039552
112.0,0.0773483296364343,0.5507547430154052,0.0017558564659149742,0.0018005787549299538
8.0,0.020129893845477025,0.5515419133236256,0.0017447697398036994,0.001794713233317802
31.0,0.024621502686440557,0.5495718127270395,0.0017420586709945192,0.0018425256209810825
120.0,0.0848795529308057,0.5536776653147057,0.0017609654575489763,0.001819151555587031
222.0,0.18849594122597832,0.5505716694907873,0.0017741332480707007,0.001758694257330976
199.0,0.16595838409618585,0.5502046760222927,0.001819567510416107,0.001744317714113127
226.0,0.1928877718533372,0.551746417724633,0.001798977579511161,0.0017789240690021823
203.0,0.1712698677844929,0.5505580444850124,0.0017527197911116627,0.0017566824263304216
212.0,0.18035287705134717,0.5489051984471351,0.0017828347807723576,0.001776050380330406
51.0,0.03238141629962517,0.5510644738412612,0.0017921640376018667,0.0017896959976932143
185.0,0.15264509276620336,0.5499088170751749,0.0018470020277914962,0.0017776253956127087
137.0,0.1022241087497299,0.5513225260432829,0.001772970672608471,0.0018318225692539624
20.0,0.02184153436979477,0.5504110495996744,0.0017222766096752112,0.0017548824062289165
4.0,0.01983257964455336,0.5478434237354212,0.0017290051941524,0.0017754661797054964
183.0,0.14970372873548332,0.5462080938911542,0.0017968340711964402,0.0018279223819319625
77.0,0.04849113410913695,0.5487197267341989,0.0017361229241818024,0.001775660633410045
87.0,0.05546860675513449,0.5484863852861216,0.0017484419261775393,0.001817976922337652
174.0,0.13997479695247617,0.5507106821683522,0.0017828577112296538,0.001775510164682909
139.0,0.10340473622817917,0.5506514563020085,0.0017657834207206308,0.001771128556497706
197.0,0.16327350337429947,0.5479034372420721,0.0018152273687237167,0.0018050948775338855
164.0,0.13010830054916667,0.5500042626507062,0.001809566248799374,0.001861715012505109
33.0,0.02528000502949189,0.5496911696581107,0.0017558519437650445,0.0017902760230430622
158.0,0.12350252614671958,0.5475289670683264,0.0017926017022296245,0.0018123517962774058
181.0,0.14682353462536593,0.5436546808442392,0.001823326255111044,0.0018286938407784492
160.0,0.12605951780803235,0.5494136968276049,0.0017677109464627374,0.001783623801404911
210.0,0.17666227260674966,0.545427212959186,0.0018174628507205462,0.0017973865398634029
191.0,0.15803424090067897,0.5459376628038921,0.00175160541475415,0.0018009100027180822
133.0,0.09767844255056017,0.5479172973642733,0.0017410174250445053,0.0017825060342131361
189.0,0.1571951796757136,0.5489902283577187,0.0017929311365193544,0.0017623142570824173
116.0,0.08074893220955216,0.5482790359758277,0.0017763409804941665,0.0018468466165990057
101.0,0.06664671102012626,0.5501512575357362,0.0017447978307863965,0.0018074505571023815
74.0,0.04555234501721023,0.5478399675217991,0.001747150047580038,0.0017977265517973213
106.0,0.07158022937847164,0.546941105088791,0.0017662635078178873,0.0017793653114090374
195.0,0.16062090645340488,0.5451778365619961,0.001749349327535391,0.0018335600755965769
16.0,0.020812074102181406,0.5425054192656487,0.0017215372631552849,0.0019513364665953393
122.0,0.08520757554380642,0.5440639482684677,0.0017440870696253815,0.0017963522928837181
166.0,0.13089834823090454,0.5468158702436381,0.0017865635341174095,0.0017545537937937701
178.0,0.1430214301101984,0.5449202781077993,0.0017482284142390225,0.0017956945059086637
26.0,0.02302175030273074,0.5469770426577265,0.001763018394837491,0.0017913812667913213
2.0,0.019761310765409813,0.5453752757072146,0.0017725336094179193,0.0017617826317511257
104.0,0.06945002814288072,0.5462003350449458,0.0017844056769235244,0.0020581033733726084
29.0,0.02398029439208624,0.5463430625624007,0.0017619738581806385,0.0018326830447968935
99.0,0.06459673724863998,0.546921555145549,0.0017445385920873521,0.0018348066603661574
228.0,0.19166913499251403,0.5459101776759663,0.0018274775667365766,0.0017857220064543802
126.0,0.08967482476861212,0.5466679466494655,0.0017713792639066314,0.0019273185583502958
49.0,0.03161588131111183,0.5511592140669134,0.0017551742921849125,0.0017720307888647816
153.0,0.11766356828923279,0.549707286899805,0.0017473609213928905,0.0018518072991252571
108.0,0.07363338921482052,0.5506063491863938,0.001736111949146443,0.0018071435317765243
18.0,0.021375888295792643,0.5485386987246922,0.0017432804481656813,0.0017851301976812483
72.0,0.04436721478442987,0.5482697018474828,0.0017806084245667417,0.0017919989746960228
95.0,0.06165506774448627,0.5482030345418404,0.0017767894568354804,0.001825115574108124
156.0,0.12134943460823086,0.5498487683009924,0.001790327780028098,0.001802016884832167
12.0,0.02053131327994685,0.5485233926354126,0.0017668809180206146,0.0017766464133882108
66.0,0.04049216047375892,0.5460004271741201,0.0017647280721216655,0.0017830186759864614
56.0,0.03507225738489112,0.5465715253405306,0.0017690837215916994,0.0017846879976041077
147.0,0.11095963758410983,0.54674870919363,0.0017791938921067833,0.0018649778462404246
176.0,0.14124598603469815,0.5507808291999254,0.0018388417871741613,0.0018125890446147588
224.0,0.18911029738424823,0.5486482748059645,0.0017803080402253903,0.0017602515513135695
47.0,0.030357742222685356,0.5504078755259354,0.001767346353848232,0.0017787879146984392
162.0,0.12692442015349845,0.5470306374816561,0.001795692357018231,0.0018055226897123649
45.0,0.02971042046243189,0.5534900187715476,0.001748006289901951,0.0017686780606333448
62.0,0.038526376186724616,0.5522220232983635,0.0017584228971658205,0.001805019803563011
22.0,0.02223191429994295,0.5531880115241515,0.0017689891841597713,0.0018437593333472807
43.0,0.028780221679878513,0.5468457065375447,0.001763678844619173,0.0018166217880767727
79.0,0.049735553187620296,0.5501251948630416,0.001747654300286843,0.0018351014534980885
230.0,0.19491921734242404,0.5518024342497924,0.001828176304999991,0.001785305800258941
83.0,0.05289459157934807,0.5534881495948414,0.0017724517242615882,0.0018008106370420165
70.0,0.04342792809465988,0.5532287337157135,0.0017517024325234174,0.0017944288191085536
151.0,0.11598423496098248,0.5523864873460754,0.0017349346826782445,0.00179778236999304
141.0,0.10638697805954839,0.5559314928618261,0.001895859995704063,0.0018581080661673433
168.0,0.13576675843477468,0.5564349244865326,0.0017965695341804085,0.0018024573796157745
193.0,0.16158703368666621,0.5543556122197733,0.0017832266441516326,0.0018605921087118606
143.0,0.108333258136092,0.553518820552876,0.0018255156615038881,0.0018294015831279617
54.0,0.034370561065149074,0.5557656298690701,0.0017650064479966937,0.0017870303755450779
10.0,0.020240723889047834,0.5552199595510398,0.0017276602650392835,0.0018066977559716229
52.0,0.03345593985610251,0.5568121925537756,0.0018057415605417116,0.0017451863167516563
1.0,0.03192716242741955,0.557751730172437,0.0017729301513016214,0.0017680109290359905
91.0,0.059181348636031285,0.5568548779695566,0.0017563508239059774,0.0018346879370656714
214.0,0.18277882908190565,0.5568508809874472,0.0018863071920190184,0.0017726062812445864
216.0,0.18516092876665177,0.5581182063896611,0.001809658600104883,0.0017620871565962471
149.0,0.11494117217056461,0.5563170487881399,0.0017707138771121517,0.0017804730715499462
179.0,0.14880164005100824,0.5575628962892965,0.0017615112090237166,0.0017816590424767752
97.0,0.06413681665662758,0.5574579167354513,0.0017753770865032044,0.0018350380915659647
129.0,0.09495416540782578,0.5583309986528013,0.001739304522207578,0.001753577323376018
131.0,0.0968704189539197,0.558076673045309,0.0017919877566754596,0.0017533941080764347
110.0,0.07606711218503598,0.5568231607424172,0.0017737282966741824,0.0017714833448018194
208.0,0.17851133695932708,0.5569842391129287,0.0017532950530721682,0.0018048901908965245
37.0,0.026707980840225787,0.5576948554713542,0.0017609018333760336,0.001830894535973638
89.0,0.057490540877209735,0.5576251198928817,0.0017660363025427267,0.0017962059659672356
60.0,0.03776650790614974,0.561052449593585,0.001747963466106928,0.0017768062242464256
24.0,0.02276787696392425,0.5600027245820468,0.001750461353130515,0.0017362483626767516
135.0,0.10090079066980466,0.558116748666922,0.0017690197730770732,0.0017835705909458675
204.0,0.1737833599023184,0.5575918038731623,0.001902373843069122,0.0017988918400443094
39.0,0.027508632973229554,0.55907655333755,0.0017867941561818964,0.0018507791349779469
35.0,0.026090744377013454,0.5589495903824192,0.0017443177954356646,0.0017691588570331461
170.0,0.13744659732665662,0.5585930360844703,0.0017448298068291372,0.0017934270547038452
81.0,0.051649267235489855,0.5561452255904699,0.0017690793200661392,0.0018688577710848711
93.0,0.06105681827614967,0.5588091317360889,0.0017604126086302155,0.0018690619027323936
154.0,0.12166966256355652,0.5626217469914985,0.0017928779123072337,0.0017743141457103602
124.0,0.08995893625184381,0.5615062010892838,0.0017738166035810602,0.0018037522057521916
41.0,0.02828497233142293,0.5597140366853174,0.0017712321565754076,0.0018062920584283652
