# n, config_file, trace_file, graph_file, save_dir, Sample Rate (kS/s), Duration (ms), Trigger Channel, Trigger Level (V), Trigger Edge, channels
# 220, Z:/Tweezer/Code/Python 3.5/PyDex/monitor/DEoptimiseConfig.dat, DAQtrace.csv, 136MHz.csv, Z:\Tweezer\Code\Python 3.5\PyDex\awg\AWG_power_calibration, 200.0, 300.0, /Dev2/PFI0, 1.0, rising, [[Dev2/ai1, 940 tweezer, 1.0, 0.0, 5.0, 1, 1]]
# name, start index, end index, [channels]; ...
# Slice0, 24000, 37999, ['Dev2/ai1']; Slice1, 4000, 18000, ['Dev2/ai1']
# Run, Slice0//Dev2/ai1 mean, Slice1//Dev2/ai1 mean, Slice0//Dev2/ai1 stdv, Slice1//Dev2/ai1 stdv
58.0,0.1018744303617996,0.5531238717209265,0.0017630804330281587,0.0018188810476538037
206.0,0.6374207691708277,0.5549522910791153,0.0018331788228890728,0.0018179013376686188
68.0,0.13005896959564006,0.555505426348203,0.0017549286668171857,0.0017614576422409426
201.0,0.6223424865183592,0.5517122787971322,0.001877586277502858,0.0017441540109442697
64.0,0.1176231253726819,0.55214119021808,0.0017960767522618678,0.0017800343618521186
6.0,0.021128257744214316,0.5550064972070274,0.0017124629735909799,0.0018487912422927846
145.0,0.44468255711918236,0.5548217543531769,0.0017848200471202997,0.0018008527310803743
114.0,0.30524514504446665,0.555183340143282,0.0018116836111910688,0.0017433049129324536
118.0,0.32292693290761365,0.554858526586516,0.0017501680839803267,0.0018134903532068115
218.0,0.6573078012114068,0.5546800495896569,0.0020268938658467147,0.0017801987684288988
112.0,0.29865064407586567,0.5569856498124305,0.0017744071713666303,0.0018074207156646097
8.0,0.021852809007773418,0.556781404037464,0.001758080308021797,0.001777333681706321
31.0,0.044377854562788796,0.5530410048820358,0.001754588141200087,0.0017799131962092415
120.0,0.3297509947141806,0.5521414488463546,0.0018067249536166858,0.0017908547965914104
222.0,0.6587759272878242,0.5520070444535198,0.001868407310166583,0.0018158338664719187
199.0,0.6207741937235588,0.5530391004377975,0.001799112172537389,0.0017983567754810263
226.0,0.6658899126315858,0.5536962042569026,0.0018546009244764148,0.001764075898912684
203.0,0.6300969041792478,0.5547905073595352,0.001906644370980773,0.0017992107248602025
212.0,0.648557593068206,0.555345406002928,0.0020109642759717473,0.0017765069053593634
51.0,0.08223034209706602,0.5557505471402999,0.0017594227402859377,0.001768973672647652
185.0,0.5894938333937011,0.5535718981208653,0.0018779703652350994,0.0018063206827321873
137.0,0.4108419341311571,0.5555617837928496,0.0017929313146935574,0.0017805707970277897
20.0,0.029923004408451477,0.5567214728206886,0.0017615304451559512,0.0017728653650853654
4.0,0.02047439928386019,0.5554430734309773,0.0017659053439654626,0.0018133903601166238
183.0,0.5847658064572243,0.5554957395452268,0.001847021032781498,0.0018143166745626987
