# n, config_file, trace_file, graph_file, save_dir, Sample Rate (kS/s), Duration (ms), Trigger Channel, Trigger Level (V), Trigger Edge, channels
# 220, Z:/Tweezer/Code/Python 3.5/PyDex/monitor/DEoptimiseConfig.dat, DAQtrace.csv, 152MHz.csv, Z:\Tweezer\Code\Python 3.5\PyDex\awg\AWG_power_calibration, 200.0, 300.0, /Dev2/PFI0, 1.0, rising, [[Dev2/ai1, 940 tweezer, 1.0, 0.0, 5.0, 1, 1]]
# name, start index, end index, [channels]; ...
# Slice0, 24000, 37999, ['Dev2/ai1']; Slice1, 4000, 18000, ['Dev2/ai1']
# Run, Slice0//Dev2/ai1 mean, Slice1//Dev2/ai1 mean, Slice0//Dev2/ai1 stdv, Slice1//Dev2/ai1 stdv
58.0,0.09727456595375708,0.5683531369852262,0.0017432706440742448,0.0019127451634686284
206.0,0.6442889457127862,0.5663473926503166,0.0019061484313836591,0.0018777804609560684
68.0,0.12293081143706525,0.5662134349751677,0.0017752231126889795,0.0018559597856249211
201.0,0.6325198011456045,0.5676867930652908,0.0019041342319355886,0.0018223902208013315
64.0,0.11207222926892509,0.5656799671967859,0.0017724453594018933,0.0018167328681129246
6.0,0.021484931327033573,0.5670040615204884,0.0018005738572428897,0.0018323246537874057
145.0,0.4236672339978056,0.5651958268788165,0.0018549419355202738,0.0018204366932997541
114.0,0.29000816758379316,0.5670677310921426,0.0018335562302991774,0.00182636681063198
118.0,0.30532519617090814,0.5680193772339186,0.0020673971389397238,0.001932063496523897
218.0,0.6711654015389064,0.5673088431520078,0.00189092235722767,0.0018666670137411513
112.0,0.28134590471872434,0.5651573618054119,0.0018125331372088544,0.0018315356519464706
8.0,0.022196503236891606,0.5672286213723692,0.0017982956468213726,0.001803653454506237
31.0,0.0434834312922422,0.5687885258813389,0.0018273286437031852,0.0017975472920048108
120.0,0.3143781332480846,0.566886467959548,0.00176200401385771,0.0017957638791925123
222.0,0.6766043905405589,0.5658117970669755,0.0018120867279127501,0.0019170344026446069
199.0,0.6270657993916179,0.5671950349680315,0.0018139281793052452,0.0018270544983046933
226.0,0.6835192769255339,0.5673607098708605,0.0018765073258052926,0.0018102710909214466
203.0,0.6351948081694787,0.5668838228983631,0.0018005545522648309,0.0019111908537357194
212.0,0.6579225105224021,0.5665569403077901,0.0018840786211196132,0.001828725103317721
51.0,0.07886339884228233,0.570195228426221,0.001809733510836338,0.001801047217246174
185.0,0.5882649204829405,0.5670066595587769,0.0018100226352481285,0.0018340042373318592
137.0,0.39177940601130734,0.568733543867642,0.0017957019033749814,0.001877228208314545
