# n, config_file, trace_file, graph_file, save_dir, Sample Rate (kS/s), Duration (ms), Trigger Channel, Trigger Level (V), Trigger Edge, channels
# 220, Z:/Tweezer/Code/Python 3.5/PyDex/monitor/DEoptimiseConfig.dat, DAQtrace.csv, 199MHz.csv, Z:\Tweezer\Code\Python 3.5\PyDex\awg\AWG_power_calibration, 200.0, 300.0, /Dev2/PFI0, 1.0, rising, [[Dev2/ai1, 940 tweezer, 1.0, 0.0, 5.0, 1, 1]]
# name, start index, end index, [channels]; ...
# Slice0, 24000, 37999, ['Dev2/ai1']; Slice1, 4000, 18000, ['Dev2/ai1']
# Run, Slice0//Dev2/ai1 mean, Slice1//Dev2/ai1 mean, Slice0//Dev2/ai1 stdv, Slice1//Dev2/ai1 stdv
58.0,0.06317393433570538,0.5537306958593765,0.0017121254000249026,0.0017906153873801468
206.0,0.369614318016399,0.55410604772463,0.0019847988905459836,0.0017603814880508453
68.0,0.07802791169530517,0.5542732508812399,0.0017506106856719611,0.001794473661365162
201.0,0.36131438289494844,0.5566629523035116,0.0018338350194184525,0.0017975145718786662
64.0,0.07171980446269191,0.5530113449252703,0.0017491535606883066,0.0017341936912659518
6.0,0.02055416822901859,0.5530618832347315,0.0017801788749906167,0.0018828407730193902
145.0,0.24281951837210078,0.5548865054594498,0.0017521058944444082,0.0017464498929644532
114.0,0.17138279052639974,0.5552202652024605,0.001748022403447101,0.0017671239894554366
118.0,0.179428615276215,0.5544805179031314,0.0017849406195872036,0.0017769477161556535
218.0,0.38561749076086327,0.556056539615511,0.0017930477732857645,0.0017750858578447395
112.0,0.16763138065546873,0.5562338645415884,0.0017927303135957117,0.0018083911943629065
8.0,0.020818610805773005,0.5531557182616146,0.0017765867655622366,0.0017813203892906332
31.0,0.03284234795537484,0.5540022790217805,0.0017214249720068032,0.0017888348637306423
120.0,0.18471787894006186,0.5559669837095845,0.0017947911374432098,0.0017877864084864408
222.0,0.39044550650168586,0.5574741868027795,0.0018150080069899354,0.001785745051308085
199.0,0.3579766069321623,0.5567068720807944,0.0019300227909943453,0.001727720221197501
226.0,0.39779760783797913,0.5587717011758022,0.0017620561156616171,0.0017889549403804828
203.0,0.3679272718441732,0.5581930322422739,0.00206394280278343,0.0018145111232974144
212.0,0.3823880053254801,0.5593833922341298,0.0019036851902157841,0.0017763764129233024
51.0,0.053150969091491036,0.5582690101659006,0.0017249961424326261,0.0017936127910221106
185.0,0.3352671158932952,0.5577109727129386,0.001841638707546879,0.0017895649466424192
137.0,0.22683696973099482,0.5582213873020019,0.0017819740143842414,0.0017725396204908293
20.0,0.02521985795144782,0.5573837727210671,0.0017416803809806249,0.0017931677468859
4.0,0.019973447957090752,0.5574187698242863,0.0017547299939445614,0.001775682591340709
183.0,0.3302383789965398,0.5585519259499898,0.0018047081440465194,0.0018024856238351118
77.0,0.09525752254721705,0.5582536217855826,0.00175017900116718,0.0017995138949483923
87.0,0.11372523942627825,0.558937869820847,0.0017866087370415197,0.0017959428505106233
174.0,0.30939596463652036,0.5590756951619168,0.0017658640156898824,0.0018209321257212831
139.0,0.23060079486127205,0.55671570070871,0.0017816662764062901,0.0018049749823455768
197.0,0.354019936632619,0.5560236820732678,0.001761333321808079,0.0017901262178400146
164.0,0.2896465561165275,0.557608073940699,0.0017876033319471861,0.001808664014620706
33.0,0.03452260996353973,0.5586722703728039,0.0017445317609261022,0.0017650228068521229
158.0,0.27688512083334005,0.5578888971867857,0.0017915134391520307,0.0018003114756204096
181.0,0.3268574679741471,0.5602357133606396,0.0018214866475561515,0.0017729150027202668
160.0,0.2808873713195485,0.5576143397974862,0.001814051494070948,0.0017694693437126357
210.0,0.3782738661132196,0.5605829100198212,0.0018774703359777185,0.0017901629810929236
191.0,0.34665134116044166,0.5590458118440264,0.0018015209781425724,0.001768074383630927
133.0,0.21888212941233495,0.5603490395539186,0.0017593539927448366,0.0017640545803422282
189.0,0.3443054868223496,0.5610822271089575,0.0018001356295850258,0.0017802174233864279
116.0,0.1771640587153056,0.559993472744637,0.0017986178543424813,0.0017808941266535413
101.0,0.14215296548460807,0.5608888319628295,0.00183627532979742,0.0017782943218815884
74.0,0.08845525923910322,0.5587368333867784,0.0017398618729071917,0.0018535101332149235
106.0,0.154001176719705,0.5572507202470354,0.0017244838520298952,0.0017591668091305487
195.0,0.3524746993886612,0.5586568702367553,0.0017828592212267797,0.0018033062825509425
16.0,0.023111477139898678,0.5590301413239637,0.001760194006983185,0.001825688157438922
122.0,0.1899450439392277,0.5607734014760207,0.0017509512301749212,0.0017908842054731235
166.0,0.29395961758936784,0.5583581781299634,0.0018195086748929016,0.001811006302165228
178.0,0.32009269505193294,0.5603095399679968,0.0017904136817720711,0.0018022318894876982
26.0,0.028509712664802893,0.5592382900347792,0.0017509374170511798,0.00176529417815417
2.0,0.01973730366359407,0.5583910121606294,0.00178726416811355,0.0017770188567988326
104.0,0.14939793795362313,0.5584757129095547,0.0017615759825593991,0.001769744771860408
29.0,0.031229545670329945,0.5567915140504868,0.001730453657944683,0.0017758240331585899
99.0,0.13734291532448822,0.5595275069438961,0.0017459866729897609,0.0017946980171313783
228.0,0.396995168384193,0.5583771285263851,0.0017761734428708433,0.001767675113370449
126.0,0.1999720310866337,0.5615652271077156,0.0017669696658136952,0.0017952848743466954
49.0,0.050699846299488434,0.5602989832334125,0.001741838652575935,0.0018082049418869548
153.0,0.26335798600894816,0.557490997638392,0.0017591869183460984,0.0017780657520924548
108.0,0.1581253667894722,0.5552444116763323,0.0017458141675265099,0.002033738879244851
18.0,0.024070444469150312,0.5574384843496449,0.0018092852197699543,0.0017548379591167235
72.0,0.08476006997980201,0.5568896046885753,0.0017511516620037746,0.001789778638492351
95.0,0.12881138790264615,0.5580172590851236,0.0017876493226872943,0.0018239040200743943
156.0,0.270535817070599,0.555330899309923,0.0017969279326518093,0.0017962312253450264
12.0,0.021854443183648112,0.5569256715721354,0.0017470223716204083,0.0017501024884742419
66.0,0.07493732053405684,0.5569182536440794,0.0017995609303121138,0.001782537342440807
56.0,0.06046884413004347,0.555309821108296,0.001745539863572973,0.001765249100787898
147.0,0.24919389889377244,0.5577064232070913,0.0017542633711349791,0.0017963658432052867
176.0,0.3143802376910258,0.558901885227792,0.0017811560294872858,0.001788516789101452
224.0,0.3966713427880407,0.5591846246750929,0.002067537554978932,0.0018840344276523269
47.0,0.04847704962900621,0.5596873039297007,0.0017582535611918378,0.0017806195942444052
162.0,0.28636416611322163,0.5583005157879097,0.0019953051098305667,0.001771443149528627
45.0,0.04650747968749282,0.5617537200733028,0.0017478877254164934,0.001794248998949059
62.0,0.06961968852337175,0.5607574135482746,0.0017419066572848438,0.0017778187263475598
22.0,0.026177778938971795,0.5612812532974195,0.00176394649056305,0.0018034236802589865
43.0,0.04385039195806173,0.559238772023997,0.0017385846235665689,0.0018297479801454698
79.0,0.0986030216912338,0.5600321494226231,0.0017671621443378287,0.001780880264240862
230.0,0.3983734610768765,0.5575429936706278,0.00196543451343817,0.001790651069731575
83.0,0.10615580682026145,0.559553616640395,0.001743569511115317,0.0017726956432299707
70.0,0.08164649453076481,0.5586500988803174,0.0018149590171204148,0.0021097562787006224
151.0,0.2583230890735899,0.5590860990705656,0.0017687732205781052,0.001776785206084257
141.0,0.23605172467746127,0.5581853556857697,0.001767456551852435,0.0017914273977766198
168.0,0.29854512801659,0.5600466796275047,0.001804053298470658,0.0017868526460258763
193.0,0.3478317455710457,0.5559932814991965,0.0017732267221827556,0.001773200961116565
143.0,0.24236732183498083,0.5606167785638484,0.0017676026610307359,0.0018291109470359949
54.0,0.05827317006338625,0.5585188920698929,0.001788298921477087,0.00174115301200756
