# n, config_file, trace_file, graph_file, save_dir, Sample Rate (kS/s), Duration (ms), Trigger Channel, Trigger Level (V), Trigger Edge, channels
# 220, Z:/Tweezer/Code/Python 3.5/PyDex/monitor/DEoptimiseConfig.dat, DAQtrace.csv, 193MHz.csv, Z:\Tweezer\Code\Python 3.5\PyDex\awg\AWG_power_calibration, 200.0, 300.0, /Dev2/PFI0, 1.0, rising, [[Dev2/ai1, 940 tweezer, 1.0, 0.0, 5.0, 1, 1]]
# name, start index, end index, [channels]; ...
# Slice0, 24000, 37999, ['Dev2/ai1']; Slice1, 4000, 18000, ['Dev2/ai1']
# Run, Slice0//Dev2/ai1 mean, Slice1//Dev2/ai1 mean, Slice0//Dev2/ai1 stdv, Slice1//Dev2/ai1 stdv
58.0,0.08505043600595837,0.554198060598742,0.001756085736502408,0.001816196875304766
206.0,0.543016358344229,0.5541474752663433,0.00178062369500346,0.0018094421877451361
68.0,0.10731734148368678,0.5537879467467767,0.0017715875027666161,0.0017912461183547622
201.0,0.5293589071286784,0.5549150956360848,0.0019989815260112345,0.001851596557290532
64.0,0.09840964812063677,0.5557734710070347,0.0017374517330251175,0.0017778220663983509
6.0,0.020783411362601475,0.5552927398887915,0.0017586920997482841,0.0018042480552076328
145.0,0.35341102368990945,0.5545966067151061,0.0017807511668460716,0.001802369796647547
114.0,0.2455515670442876,0.5544051865505469,0.0017353459559573037,0.0017671161770782982
118.0,0.25889902450179425,0.5542341509938087,0.001895228907492276,0.0017869048630720066
218.0,0.5668675237488165,0.5539907347976732,0.0018142478684975546,0.0017917137215214196
112.0,0.2400671777077946,0.5545204171872231,0.0018699108116887746,0.0018612220774850948
8.0,0.021301633224637646,0.5536194739608931,0.0017393175687204446,0.001788812705353088
31.0,0.039406773757921065,0.5540159628067284,0.0017768606042418151,0.001772674947067364
120.0,0.26459083677025974,0.5540336905972555,0.0017933846191230415,0.0018689484178997598
222.0,0.5747809024655139,0.5540878026780519,0.0017815762243351537,0.0017885275718537376
199.0,0.5242442509493322,0.5543069901104589,0.0019659371413147425,0.0017518093131227036
226.0,0.5832435058729059,0.5545593172254296,0.0018052823343287891,0.0018252664531519963
203.0,0.5369648954293409,0.5550463024443232,0.0017661674390898412,0.00187378396975071
212.0,0.5623321418022006,0.556124358993764,0.002511595667911728,0.0018477557837734981
51.0,0.06997309376486904,0.5572640160900738,0.00174570858591696,0.001849480329886189
185.0,0.4914220094636317,0.5568067848725633,0.0018589746016330782,0.0017969054234541811
137.0,0.32831571760414796,0.5559898840646306,0.001900947934109484,0.0017847973942219718
20.0,0.027830753730277512,0.5556147085354762,0.0017579750491428512,0.0018180605568596242
4.0,0.02018503258570319,0.5548522607296191,0.0017107910215165782,0.0018110251859005425
183.0,0.4796485301511568,0.5538601863162463,0.0018314625587347022,0.0018040858267341837
77.0,0.13226629463109366,0.5550929965970635,0.0017624981756384705,0.0017875391020997656
87.0,0.15931945570105982,0.556092818104092,0.0017753487579540688,0.001781068977576935
174.0,0.45172815102593694,0.5555212849617885,0.001798050596216987,0.0018098565696677363
139.0,0.3337788867552912,0.554859208425141,0.0018154785131991352,0.001963337394201369
197.0,0.5207326870394517,0.5562919971164401,0.002023030107997631,0.0018079802337655957
